acq_date,cell_id,cell_x,cell_y,xmin_m,ymin_m,xmax_m,ymax_m,cell_center_lon,cell_center_lat,current_hotspot_count,baseline_mode,baseline_n_preconflict,baseline_median_preconflict,baseline_mad_preconflict,baseline_n_seasonal,baseline_median_seasonal,baseline_mad_seasonal,baseline_median_combined,absolute_lift,robust_z_preconflict,robust_z_seasonal,anomaly_flag
2026-03-07,cell_2000m_2694_1829,2694,1829,5388000,3658000,5390000,3660000,55.85250033462584,30.001900506703482,3,hybrid,30,0.5,0.5,14,0.5,0.5,0.5,2.5,2.5,2.5,FALSE
2026-03-07,cell_2000m_2694_1850,2694,1850,5388000,3700000,5390000,3702000,55.85250033462584,30.381503902726934,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2695_1163,2695,1163,5390000,2326000,5392000,2328000,55.87322867024827,18.55487768886948,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_2697_1655,2697,1655,5394000,3310000,5396000,3312000,55.91468534149312,26.908274085067667,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2698_1273,2698,1273,5396000,2546000,5398000,2548000,55.935413677115534,20.381306736944097,4,hybrid,30,2,1,14,1,1,2,2,1.3489815189531904,2.023472278429786,FALSE
2026-03-07,cell_2000m_2698_1421,2698,1421,5396000,2842000,5398000,2844000,55.935413677115534,22.872907090449498,1,hybrid,30,0,0,14,0.5,0.5,0.5,0.5,1,0.5,FALSE
2026-03-07,cell_2000m_2700_1374,2700,1374,5400000,2748000,5402000,2750000,55.97687034836039,22.07706379901021,2,hybrid,30,2,1,14,1,1,2,0,0,0.6744907594765952,FALSE
2026-03-07,cell_2000m_2700_1841,2700,1841,5400000,3682000,5402000,3684000,55.97687034836039,30.218641051226204,2,hybrid,30,1,0.5,14,0,0,1,1,1,2,FALSE
2026-03-07,cell_2000m_2700_1847,2700,1847,5400000,3694000,5402000,3696000,55.97687034836039,30.327186812788188,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2704_1602,2704,1602,5408000,3204000,5410000,3206000,56.0597836908501,25.98272406604538,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2704_1670,2704,1670,5408000,3340000,5410000,3342000,56.0597836908501,27.17156310474076,6,hybrid,30,2,1,14,2,1,2,4,2.697963037906381,2.697963037906381,FALSE
2026-03-07,cell_2000m_2705_1669,2705,1669,5410000,3338000,5412000,3340000,56.08051202647252,27.153991656516357,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2706_1669,2706,1669,5412000,3338000,5414000,3340000,56.10124036209495,27.153991656516357,2,hybrid,30,3,1,14,1,1,3,-1,-0.6744907594765952,0.6744907594765952,FALSE
2026-03-07,cell_2000m_2706_1670,2706,1670,5412000,3340000,5414000,3342000,56.10124036209495,27.17156310474076,1,hybrid,30,1,1,14,0,0,1,0,0,1,FALSE
2026-03-07,cell_2000m_2707_1849,2707,1849,5414000,3698000,5416000,3700000,56.12196869771737,30.363394921762243,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2710_1206,2710,1206,5420000,2412000,5422000,2414000,56.184153704584645,19.26646445048704,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2715_1450,2715,1450,5430000,2900000,5432000,2902000,56.28779538269677,23.366231238631315,1,hybrid,30,0,0,14,1,1,1,0,1,0,FALSE
2026-03-07,cell_2000m_2719_1676,2719,1676,5438000,3352000,5440000,3354000,56.37070872518648,27.27704875950016,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2721_1284,2721,1284,5442000,2568000,5444000,2570000,56.41216539643133,20.565082369709618,1,hybrid,30,1,0,14,0,0,1,0,0,1,FALSE
2026-03-07,cell_2000m_2722_1390,2722,1390,5444000,2780000,5446000,2782000,56.432893732053756,22.34748885762119,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_2723_1211,2723,1211,5446000,2422000,5448000,2424000,56.45362206767618,19.349400817814146,1,hybrid,30,0.5,0.5,14,0.5,0.5,0.5,0.5,0.5,0.5,FALSE
2026-03-07,cell_2000m_2724_1389,2724,1389,5448000,2778000,5450000,2780000,56.4743504032986,22.33057233522509,4,hybrid,30,1,1,14,0.5,0.5,1,3,2.023472278429786,3.5,FALSE
2026-03-07,cell_2000m_2725_1364,2725,1364,5450000,2728000,5452000,2730000,56.49507873892103,21.90830504900518,1,hybrid,30,1,0.5,14,0,0,1,0,0,1,FALSE
2026-03-07,cell_2000m_2725_1389,2725,1389,5450000,2778000,5452000,2780000,56.49507873892103,22.33057233522509,2,hybrid,30,1.5,0.5,14,0,0,1.5,0.5,0.5,2,FALSE
2026-03-07,cell_2000m_2725_1684,2725,1684,5450000,3368000,5452000,3370000,56.49507873892103,27.417849022539777,1,hybrid,30,1,0,14,1,1,1,0,0,0,FALSE
2026-03-07,cell_2000m_2725_1908,2725,1908,5450000,3816000,5452000,3818000,56.49507873892103,31.437571822391952,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2731_1515,2731,1515,5462000,3030000,5464000,3032000,56.619448752655586,24.478583098354527,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_2731_1516,2731,1516,5462000,3032000,5464000,3034000,56.619448752655586,24.495770234257762,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2734_1360,2734,1360,5468000,2720000,5470000,2722000,56.68163375952286,21.84085628565164,3,hybrid,30,2,1,14,1,0,2,1,0.6744907594765952,2,FALSE
2026-03-07,cell_2000m_2735_1396,2735,1396,5470000,2792000,5472000,2794000,56.70236209514529,22.449030203080373,1,hybrid,30,1,1,14,0,0,1,0,0,1,FALSE
2026-03-07,cell_2000m_2736_1825,2736,1825,5472000,3650000,5474000,3652000,56.72309043076771,29.929756822401103,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_2741_1857,2741,1857,5482000,3714000,5484000,3716000,56.82673210887984,30.50835906693413,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2742_1363,2742,1363,5484000,2726000,5486000,2728000,56.84746044450226,21.891439937523728,2,hybrid,30,2.5,0.5,14,1,1,2.5,-0.5,-0.5,0.6744907594765952,FALSE
2026-03-07,cell_2000m_2742_1995,2742,1995,5484000,3990000,5486000,3992000,56.84746044450226,33.04404236973444,1,hybrid,30,1,0,14,0,0,1,0,0,1,FALSE
2026-03-07,cell_2000m_2745_1842,2745,1842,5490000,3684000,5492000,3686000,56.90964545136954,30.23672384846681,2,hybrid,30,1,1,14,1,0,1,1,0.6744907594765952,1,FALSE
2026-03-07,cell_2000m_2748_1337,2748,1337,5496000,2674000,5498000,2676000,56.97183045823682,21.453624803649816,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2748_1338,2748,1338,5496000,2676000,5498000,2678000,56.97183045823682,21.470439937310477,3,hybrid,30,0,0,14,0,0,0,3,3,3,FALSE
2026-03-07,cell_2000m_2749_1394,2749,1394,5498000,2788000,5500000,2790000,56.99255879385924,22.415175033211316,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_2749_1925,2749,1925,5498000,3850000,5500000,3852000,56.99255879385924,31.749311001114876,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_2753_1366,2753,1366,5506000,2732000,5508000,2734000,57.07547213634895,21.94204112597003,2,hybrid,30,2,1,14,2,1.5,2,0,0,0,FALSE
2026-03-07,cell_2000m_2754_1328,2754,1328,5508000,2656000,5510000,2658000,57.09620047197137,21.30237358543359,1,hybrid,30,0.5,0.5,14,0,0,0.5,0.5,0.5,1,FALSE
2026-03-07,cell_2000m_2761_1338,2761,1338,5522000,2676000,5524000,2678000,57.24129882132835,21.470439937310477,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2784_1329,2784,1329,5568000,2658000,5570000,2660000,57.71805054064414,21.319171746899084,2,hybrid,30,1,0,14,0.5,0.5,1,1,1,1.5,FALSE
2026-03-07,cell_2000m_2784_1330,2784,1330,5568000,2660000,5570000,2662000,57.71805054064414,21.33597178592231,2,hybrid,30,1.5,0.5,14,1,1,1.5,0.5,0.5,0.6744907594765952,FALSE
2026-03-07,cell_2000m_2785_1328,2785,1328,5570000,2656000,5572000,2658000,57.738778876266565,21.30237358543359,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_2785_1329,2785,1329,5570000,2658000,5572000,2660000,57.738778876266565,21.319171746899084,5,hybrid,30,2,1,14,2,1,2,3,2.023472278429786,2.023472278429786,FALSE
2026-03-07,cell_2000m_2787_1328,2787,1328,5574000,2656000,5576000,2658000,57.780235547511424,21.30237358543359,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2788_1328,2788,1328,5576000,2656000,5578000,2658000,57.80096388313385,21.30237358543359,3,hybrid,30,2,1,14,2.5,0.5,2.5,0.5,0.6744907594765952,0.5,FALSE
2026-03-07,cell_2000m_2830_2168,2830,2168,5660000,4336000,5662000,4338000,58.67155397927572,36.32855789520471,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2830_2169,2830,2169,5660000,4338000,5662000,4340000,58.67155397927572,36.347928487810684,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2844_2247,2844,2247,5688000,4494000,5690000,4496000,58.96175067798968,37.873893696318405,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2853_2240,2853,2240,5706000,4480000,5708000,4482000,59.14830569859151,37.73569728735692,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_2853_2241,2853,2241,5706000,4482000,5708000,4484000,59.14830569859151,37.755424080334926,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_2862_2238,2862,2238,5724000,4476000,5726000,4478000,59.33486071919334,37.69625919455834,3,hybrid,30,0,0,14,0,0,0,3,3,3,FALSE
2026-03-07,cell_2000m_2879_2224,2879,2224,5758000,4448000,5760000,4450000,59.68724242477458,37.42076690585847,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2928_2228,2928,2228,5856000,4456000,5858000,4458000,60.702930870273434,37.49937693162904,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2958_2221,2958,2221,5916000,4442000,5918000,4444000,61.3247809389462,37.36186259171217,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2983_2228,2983,2228,5966000,4456000,5968000,4458000,61.84298932950685,37.49937693162904,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_2994_2232,2994,2232,5988000,4464000,5990000,4466000,62.071001021353524,37.578068400369744,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-07,cell_2000m_3008_2208,3008,2208,6016000,4416000,6018000,4418000,62.36119772006748,37.10713323826824,1,hybrid,30,1,1,14,0,0,1,0,0,1,FALSE
2026-03-07,cell_2000m_3008_2209,3008,2209,6016000,4418000,6018000,4420000,62.36119772006748,37.126697834631756,6,hybrid,30,1,1,14,0.5,0.5,1,5,3.3724537973829762,5.5,TRUE
2026-03-07,cell_2000m_3010_2204,3010,2204,6020000,4408000,6022000,4410000,62.40265439131233,37.02892445506817,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-07,cell_2000m_3011_2204,3011,2204,6022000,4408000,6024000,4410000,62.42338272693477,37.02892445506817,3,hybrid,30,1,1,14,0,0,1,2,1.3489815189531904,3,FALSE
2026-03-08,cell_2000m_1162_821,1162,821,2324000,1642000,2326000,1644000,24.096690161069787,12.98688680294277,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1162_822,1162,822,2324000,1644000,2326000,1646000,24.096690161069787,13.002965223053272,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1178_825,1178,825,2356000,1650000,2358000,1652000,24.428343531028595,13.051206581988204,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1231_784,1231,784,2462000,1568000,2464000,1570000,25.526945319017152,12.392686124691075,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1245_1855,1245,1855,2490000,3710000,2492000,3712000,25.81714201773111,30.472098216464463,3,hybrid,30,3,1,14,0,0,3,0,0,3,FALSE
2026-03-08,cell_2000m_1250_1857,1250,1857,2500000,3714000,2502000,3716000,25.92078369584324,30.50835906693413,2,hybrid,30,1,1,14,0,0,1,1,0.6744907594765952,2,FALSE
2026-03-08,cell_2000m_1256_1846,1256,1846,2512000,3692000,2514000,3694000,26.045153709577793,30.309087677592775,2,hybrid,30,1,1,14,1,1,1,1,0.6744907594765952,0.6744907594765952,FALSE
2026-03-08,cell_2000m_1258_1858,1258,1858,2516000,3716000,2518000,3718000,26.086610380822645,30.526494462023056,2,hybrid,30,2,1,14,3,1,3,-1,0,-0.6744907594765952,FALSE
2026-03-08,cell_2000m_1258_1859,1258,1859,2516000,3718000,2518000,3720000,26.086610380822645,30.544633175196232,1,hybrid,30,0,0,14,1,0,1,0,1,0,FALSE
2026-03-08,cell_2000m_1272_1866,1272,1866,2544000,3732000,2546000,3734000,26.376807079536604,30.671697380295743,4,hybrid,30,1,1,14,0.5,0.5,1,3,2.023472278429786,3.5,FALSE
2026-03-08,cell_2000m_1276_1874,1276,1874,2552000,3748000,2554000,3750000,26.459720422026308,30.817114530794633,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1277_1874,1277,1874,2554000,3748000,2556000,3750000,26.480448757648727,30.817114530794633,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1284_1876,1284,1876,2568000,3752000,2570000,3754000,26.625547107005712,30.853502513589774,4,hybrid,30,1,0.5,14,1.5,0.5,1.5,2.5,3,2.5,FALSE
2026-03-08,cell_2000m_1301_1868,1301,1868,2602000,3736000,2604000,3738000,26.977928812586946,30.708031510046748,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1301_821,1301,821,2602000,1642000,2604000,1644000,26.977928812586946,12.98688680294277,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1306_1871,1306,1871,2612000,3742000,2614000,3744000,27.081570490699075,30.762557874297382,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1307_1871,1307,1871,2614000,3742000,2616000,3744000,27.1022988263215,30.762557874297382,4,hybrid,30,2,1,14,2,1,2,2,1.3489815189531904,1.3489815189531904,FALSE
2026-03-08,cell_2000m_1307_1872,1307,1872,2614000,3744000,2616000,3746000,27.1022988263215,30.780740055720653,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1313_1849,1313,1849,2626000,3698000,2628000,3700000,27.226668840056053,30.363394921762243,5,hybrid,30,2,1,14,2,1,2,3,2.023472278429786,2.023472278429786,FALSE
2026-03-08,cell_2000m_1316_2232,1316,2232,2632000,4464000,2634000,4466000,27.288853846923327,37.578068400369744,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1323_2242,1323,2242,2646000,4484000,2648000,4486000,27.43395219628031,37.77515604627326,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1325_1871,1325,1871,2650000,3742000,2652000,3744000,27.475408867525157,30.762557874297382,1,hybrid,30,0.5,0.5,14,0,0,0.5,0.5,0.5,1,FALSE
2026-03-08,cell_2000m_1329_1880,1329,1880,2658000,3760000,2660000,3762000,27.55832221001486,30.926319121500175,2,hybrid,30,0,0,14,0.5,0.5,0.5,1.5,2,1.5,FALSE
2026-03-08,cell_2000m_1331_1876,1331,1876,2662000,3752000,2664000,3754000,27.599778881259713,30.853502513589774,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1331_1877,1331,1877,2662000,3754000,2664000,3756000,27.599778881259713,30.87170157968272,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1337_1868,1337,1868,2674000,3736000,2676000,3738000,27.72414889499427,30.708031510046748,4,hybrid,30,1,0.5,14,0,0,1,3,3,4,TRUE
2026-03-08,cell_2000m_1340_1828,1340,1828,2680000,3656000,2682000,3658000,27.786333901861546,29.983859772666797,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1348_1821,1348,1821,2696000,3642000,2698000,3644000,27.95216058684095,29.857664345966338,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1352_786,1352,786,2704000,1572000,2706000,1574000,28.035073929330654,12.424770781740877,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1360_768,1360,768,2720000,1536000,2722000,1538000,28.200900614310058,12.13614640260033,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-08,cell_2000m_1364_765,1364,765,2728000,1530000,2730000,1532000,28.283813956799758,12.088072146369397,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1368_1810,1368,1810,2736000,3620000,2738000,3622000,28.36672729928946,29.65967226187737,1,hybrid,30,1,1,14,0.5,0.5,1,0,0,0.5,FALSE
2026-03-08,cell_2000m_1369_768,1369,768,2738000,1536000,2740000,1538000,28.387455634911888,12.13614640260033,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1371_781,1371,781,2742000,1562000,2744000,1564000,28.42891230615674,12.34456634785286,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1374_1859,1374,1859,2748000,3718000,2750000,3720000,28.491097313024017,30.544633175196232,2,hybrid,30,0,0,14,2.5,0.5,2.5,-0.5,2,-0.5,FALSE
2026-03-08,cell_2000m_1376_1821,1376,1821,2752000,3642000,2754000,3644000,28.53255398426887,29.857664345966338,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1377_1817,1377,1817,2754000,3634000,2756000,3636000,28.55328231989129,29.785622854659298,2,hybrid,30,2.5,0.5,14,0,0,2.5,-0.5,-0.5,2,FALSE
2026-03-08,cell_2000m_1386_1821,1386,1821,2772000,3642000,2774000,3644000,28.73983734049312,29.857664345966338,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1388_779,1388,779,2776000,1558000,2778000,1560000,28.781294011737977,12.312491286098227,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1391_835,1391,835,2782000,1670000,2784000,1672000,28.843479018605255,13.212077615106326,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1392_834,1392,834,2784000,1668000,2786000,1670000,28.864207354227673,13.195985881850339,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1392_835,1392,835,2784000,1670000,2786000,1672000,28.864207354227673,13.212077615106326,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1402_801,1402,801,2804000,1602000,2806000,1604000,29.071490710451936,12.665529453033614,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1402_807,1402,807,2804000,1614000,2806000,1616000,29.071490710451936,12.761894746668665,3,hybrid,30,0,0,14,0,0,0,3,3,3,FALSE
2026-03-08,cell_2000m_1409_799,1409,799,2818000,1598000,2820000,1600000,29.216589059808914,12.633415588294353,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1410_899,1410,899,2820000,1798000,2822000,1800000,29.237317395431337,14.24416313824108,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1416_2246,1416,2246,2832000,4492000,2834000,4494000,29.361687409165896,37.854135768687954,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1418_1873,1418,1873,2836000,3746000,2838000,3748000,29.403144080410744,30.798925606650055,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1421_1878,1421,1878,2842000,3756000,2844000,3758000,29.465329087278022,30.889904033875688,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1421_2243,1421,2243,2842000,4486000,2844000,4488000,29.465329087278022,37.794893191616524,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1435_1886,1435,1886,2870000,3772000,2872000,3774000,29.755525785991978,31.03564608806269,3,hybrid,30,2,1.5,14,3,1.5,3,0,0.44966050631773014,0,FALSE
2026-03-08,cell_2000m_1436_917,1436,917,2872000,1834000,2874000,1836000,29.776254121614407,14.535253000968186,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1437_1890,1437,1890,2874000,3780000,2876000,3782000,29.79698245723683,31.108599119887813,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1437_1891,1437,1891,2874000,3782000,2876000,3784000,29.79698245723683,31.12684596091809,2,hybrid,30,0,0,14,1,0,1,1,2,1,FALSE
2026-03-08,cell_2000m_1438_1891,1438,1891,2876000,3782000,2878000,3784000,29.817710792859256,31.12684596091809,3,hybrid,30,2,1,14,3,1.5,3,0,0.6744907594765952,0,FALSE
2026-03-08,cell_2000m_1439_1884,1439,1884,2878000,3768000,2880000,3770000,29.83843912848168,30.999190118548963,1,hybrid,30,0,0,14,1,1,1,0,1,0,FALSE
2026-03-08,cell_2000m_1439_1891,1439,1891,2878000,3782000,2880000,3784000,29.83843912848168,31.12684596091809,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1439_1892,1439,1892,2878000,3784000,2880000,3786000,29.83843912848168,31.14509624276639,1,hybrid,30,0,0,14,0.5,0.5,0.5,0.5,1,0.5,FALSE
2026-03-08,cell_2000m_1440_1889,1440,1889,2880000,3778000,2882000,3780000,29.859167464104104,31.090355715877603,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1442_772,1442,772,2884000,1544000,2886000,1546000,29.90062413534896,12.200258567326085,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1447_807,1447,807,2894000,1614000,2896000,1616000,30.00426581346109,12.761894746668665,1,hybrid,30,2,1,14,0,0,2,-1,-0.6744907594765952,1,FALSE
2026-03-08,cell_2000m_1462_1903,1462,1903,2924000,3806000,2926000,3808000,30.31519084779747,31.34607752837459,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1465_861,1465,861,2930000,1722000,2932000,1724000,30.37737585466475,13.630829901172472,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1467_867,1467,867,2934000,1734000,2936000,1736000,30.4188325259096,13.727567015522627,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1474_1850,1474,1850,2948000,3700000,2950000,3702000,30.563930875266575,30.381503902726934,3,hybrid,30,0,0,14,0.5,0.5,0.5,2.5,3,2.5,FALSE
2026-03-08,cell_2000m_1475_1851,1475,1851,2950000,3702000,2952000,3704000,30.584659210889008,30.399616172808447,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1477_794,1477,794,2954000,1588000,2956000,1590000,30.626115882133856,12.553148099976553,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1479_1852,1479,1852,2958000,3704000,2960000,3706000,30.667572553378704,30.41773173561138,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1479_822,1479,822,2958000,1644000,2960000,1646000,30.667572553378704,13.002965223053272,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1485_1852,1485,1852,2970000,3704000,2972000,3706000,30.791942567113264,30.41773173561138,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1488_1734,1488,1734,2976000,3468000,2978000,3470000,30.854127573980534,28.301896919879272,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1492_802,1492,802,2984000,1604000,2986000,1606000,30.937040916470238,12.681587863075867,3,hybrid,30,0,0,14,0,0,0,3,3,3,FALSE
2026-03-08,cell_2000m_1493_1740,1493,1740,2986000,3480000,2988000,3482000,30.957769252092664,28.408462330572913,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1496_1670,1496,1670,2992000,3340000,2994000,3342000,31.01995425895994,27.17156310474076,3,hybrid,30,2,1,14,2,0.5,2,1,0.6744907594765952,1,FALSE
2026-03-08,cell_2000m_1499_1769,1499,1769,2998000,3538000,3000000,3540000,31.082139265827223,28.925022226815187,3,hybrid,30,1,1,14,1,1,1,2,1.3489815189531904,1.3489815189531904,FALSE
2026-03-08,cell_2000m_1501_781,1501,781,3002000,1562000,3004000,1564000,31.12359593707207,12.34456634785286,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1501_787,1501,787,3002000,1574000,3004000,1576000,31.12359593707207,12.440814556222637,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-08,cell_2000m_1501_788,1501,788,3002000,1576000,3004000,1578000,31.12359593707207,12.456859296548267,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-08,cell_2000m_1502_1658,1502,1658,3004000,3316000,3006000,3318000,31.144324272694494,26.960883615212843,2,hybrid,30,0,0,14,0.5,0.5,0.5,1.5,2,1.5,FALSE
2026-03-08,cell_2000m_1502_1659,1502,1659,3004000,3318000,3006000,3320000,31.144324272694494,26.978425467997216,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1502_787,1502,787,3004000,1574000,3006000,1576000,31.144324272694494,12.440814556222637,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
2026-03-08,cell_2000m_1503_1776,1503,1776,3006000,3552000,3008000,3554000,31.165052608316923,29.050085602725904,5,hybrid,30,1,1,14,1,1,1,4,2.697963037906381,2.697963037906381,FALSE
2026-03-08,cell_2000m_1505_1774,1505,1774,3010000,3548000,3012000,3550000,31.206509279561775,29.01433808545905,7,hybrid,30,2,2,14,4,2,4,3,1.6862268986914881,1.011736139214893,FALSE
2026-03-08,cell_2000m_1507_1782,1507,1782,3014000,3564000,3016000,3566000,31.247965950806623,29.157401091537746,2,hybrid,30,0,0,14,0,0,0,2,2,2,FALSE
2026-03-08,cell_2000m_1508_1780,1508,1780,3016000,3560000,3018000,3562000,31.268694286429053,29.121617079438924,1,hybrid,30,0,0,14,0,0,0,1,1,1,FALSE
